types,counts,probs,total_unique
mata lelaki,1,4.044059216350293e-07,881836
lelaki gw,1,4.044059216350293e-07,881836
gw ibarat,1,4.044059216350293e-07,881836
ibarat udah,1,4.044059216350293e-07,881836
udah di,2,8.088118432700586e-07,881836
di pinggir,1,4.044059216350293e-07,881836
pinggir jurang,1,4.044059216350293e-07,881836
jurang dan,1,4.044059216350293e-07,881836
dan dada,1,4.044059216350293e-07,881836
dada sesak,1,4.044059216350293e-07,881836
sesak gegara,1,4.044059216350293e-07,881836
gegara endingnya,1,4.044059216350293e-07,881836
endingnya sialan,1,4.044059216350293e-07,881836
sialan kamu,1,4.044059216350293e-07,881836
kamu françois,1,4.044059216350293e-07,881836
ozon bagi,1,4.044059216350293e-07,881836
bagi sebagian,1,4.044059216350293e-07,881836
sebagian orang,1,4.044059216350293e-07,881836
orang hidup,1,4.044059216350293e-07,881836
hidup memang,1,4.044059216350293e-07,881836
memang kadang,1,4.044059216350293e-07,881836
kadang terasa,1,4.044059216350293e-07,881836
terasa tidak,1,4.044059216350293e-07,881836
tidak adil,2,8.088118432700586e-07,881836
adil bahkan,1,4.044059216350293e-07,881836
bahkan menyesakkan,1,4.044059216350293e-07,881836
menyesakkan di,1,4.044059216350293e-07,881836
di dada,1,4.044059216350293e-07,881836
dada tapi,1,4.044059216350293e-07,881836
tapi walaupun,1,4.044059216350293e-07,881836
walaupun begitu,1,4.044059216350293e-07,881836
begitu hidup,1,4.044059216350293e-07,881836
hidup harus,1,4.044059216350293e-07,881836
harus terus,1,4.044059216350293e-07,881836
terus dilanjutkan,1,4.044059216350293e-07,881836
dilanjutkan karena,1,4.044059216350293e-07,881836
karena masih,1,4.044059216350293e-07,881836
masih ada,1,4.044059216350293e-07,881836
ada orang,2,8.088118432700586e-07,881836
orang orang,5,2.0220296081751466e-06,881836
orang watched,1,4.044059216350293e-07,881836
watched on,79,3.194806780916732e-05,881836
on netflixfrançois,1,4.044059216350293e-07,881836
netflixfrançois ozon,1,4.044059216350293e-07,881836
ozon tells,1,4.044059216350293e-07,881836
tells in,1,4.044059216350293e-07,881836
in his,629,0.00025437132470843346,881836
his mysterious,3,1.2132177649050879e-06,881836
